text,label,source,confidence
"Kids Plaza | Xe đẩy trẻ em Combi, Ghế ăn dặm",Mua sắm,gemini_synthetic,0.9
"PNJ | Nhẫn vàng trắng đính kim cương, Dây chuyền bạc Ý",Mua sắm,gemini_synthetic,0.9
"DOJI | Lắc tay vàng 18K, Bông tai ngọc trai",Mua sắm,gemini_synthetic,0.9
"Sách ""Đắc nhân tâm"", Bút bi Bến Nghé, Sổ tay A5",Giáo dục,gemini_synthetic,0.9
"Fahasa | Tiểu thuyết ""Mắt biếc"", Sách học tiếng Anh",Giáo dục,gemini_synthetic,0.9
"Daiso | Hộp đựng đồ đa năng, Khăn lau bếp",Mua sắm,gemini_synthetic,0.9
"Miniso | Gấu bông dễ thương, Bình nước giữ nhiệt",Mua sắm,gemini_synthetic,0.9
"Lock&Lock | Bộ hộp cơm văn phòng, Bình giữ nhiệt",Mua sắm,gemini_synthetic,0.9
"Coolmate | Quần lót boxer, Áo ba lỗ thể thao",Mua sắm,gemini_synthetic,0.9
"Tai nghe bluetooth Sony, Loa di động JBL",Mua sắm,gemini_synthetic,0.9
"YODY | Áo phông co giãn, Quần short kaki",Mua sắm,gemini_synthetic,0.9
"An Phước | Bộ veston nam, Áo sơ mi công sở",Mua sắm,gemini_synthetic,0.9
"Việt Tiến | Áo sơ mi nam dài tay, Quần âu công sở",Mua sắm,gemini_synthetic,0.9
"Mắt Kính Sài Gòn | Kính cận gọng titan, Kính râm Polaroid",Mua sắm,gemini_synthetic,0.9
"Juno | Giày búp bê, Túi đeo chéo",Mua sắm,gemini_synthetic,0.9
"Vascara | Giày cao gót đế vuông, Ví cầm tay",Mua sắm,gemini_synthetic,0.9
"Kem chống nắng Anessa, Son MAC Ruby Woo",Mua sắm,gemini_synthetic,0.9
"Guardian | Dầu gội đầu Rejoice, Sữa tắm Hazeline",Mua sắm,gemini_synthetic,0.9
Hasaki,Mua sắm,gemini_synthetic,0.9
"CellphoneS | Tai nghe Airpods Pro 2, Sạc nhanh Anker",Mua sắm,gemini_synthetic,0.9
"Đồ chơi xếp hình Lego, Bộ cờ tỷ phú",Mua sắm,gemini_synthetic,0.9
"Cặp sách học sinh, Hộp bút màu, Compa",Giáo dục,gemini_synthetic,0.9
"Zara | Áo khoác dạ nữ, Quần culottes đen, Khăn choàng len",Mua sắm,gemini_synthetic,0.9
"H&M | Áo thun cotton nam, Quần jean rách, Vớ cổ ngắn",Mua sắm,gemini_synthetic,0.9
"Uniqlo | Áo giữ nhiệt Heattech, Quần âu nam, Tất Uniqlo",Mua sắm,gemini_synthetic,0.9
"Routine | Áo polo slimfit, Quần kaki nam, Mũ lưỡi trai",Mua sắm,gemini_synthetic,0.9
"Canifa | Áo len cổ lọ, Chân váy midi, Khăn quàng cổ",Mua sắm,gemini_synthetic,0.9
"Owen | Áo sơ mi công sở, Quần tây nam, Cà vạt lụa",Mua sắm,gemini_synthetic,0.9
"NEM | Đầm dạ hội, Áo vest nữ, Túi xách cầm tay",Mua sắm,gemini_synthetic,0.9
"Thế Giới Di Động | iPhone 15 Pro Max 256GB, Tai nghe Airpods Pro 2",Mua sắm,gemini_synthetic,0.9
"FPT Shop | Laptop Dell XPS 13, Chuột Logitech MX Master 3",Mua sắm,gemini_synthetic,0.9
"Điện Máy Xanh | Máy giặt Electrolux 9kg, Máy sấy quần áo Samsung",Mua sắm,gemini_synthetic,0.9
"CellphoneS | Samsung Galaxy S24 Ultra, Đồng hồ thông minh Garmin",Mua sắm,gemini_synthetic,0.9
"Nguyễn Kim | TV Sony Bravia 55 inch, Loa soundbar JBL",Mua sắm,gemini_synthetic,0.9
"Guardian | Kem chống nắng La Roche-Posay, Sữa rửa mặt Cetaphil, Toner Klairs",Mua sắm,gemini_synthetic,0.9
"Hasaki | Serum Vitamin C Timeless, Son MAC Ruby Woo, Phấn nước Missha",Mua sắm,gemini_synthetic,0.9
"Watsons | Bông tẩy trang Silcot, Dầu gội Tresemme, Sữa tắm Enchanteur",Mua sắm,gemini_synthetic,0.9
"The Face Shop | Nước tẩy trang gạo, Mặt nạ giấy trà xanh",Mua sắm,gemini_synthetic,0.9
"Miniso | Bàn chải điện, Gối ôm hình thú, Bút bi gel",Giáo dục,gemini_synthetic,0.9
"Daiso | Giỏ đựng đồ, Kẹp tóc, Vớ họa tiết",Mua sắm,gemini_synthetic,0.9
"PNJ | Nhẫn vàng 18K, Dây chuyền bạc, Bông tai đá",Mua sắm,gemini_synthetic,0.9
"Con Cưng | Bỉm Merries size M, Sữa tắm gội trẻ em Chicco, Đồ chơi xúc xắc",Mua sắm,gemini_synthetic,0.9
"Yody | Áo khoác gió 2 lớp, Quần jogger unisex",Mua sắm,gemini_synthetic,0.9
"IVY moda | Chân váy bút chì, Áo blouse lụa",Mua sắm,gemini_synthetic,0.9
"Juno | Giày cao gót, Túi xách đeo vai",Mua sắm,gemini_synthetic,0.9
"Vascara | Sandal đế xuồng, Ví cầm tay nữ",Mua sắm,gemini_synthetic,0.9
"Bột giặt Omo, Nước xả vải Downy, Nước rửa chén Sunlight",Mua sắm,gemini_synthetic,0.9
"Quần jeans Levi's, Áo hoodie Champion",Mua sắm,gemini_synthetic,0.9
"Máy cạo râu Philips, Bàn chải điện Oral-B",Mua sắm,gemini_synthetic,0.9
"Son kem lì Maybelline, Mascara L'Oréal",Mua sắm,gemini_synthetic,0.9
"Đồ chơi lắp ráp Lego Ninjago, Xe điều khiển từ xa",Mua sắm,gemini_synthetic,0.9
"Giấy vệ sinh Bless You, Khăn giấy Paseo",Mua sắm,gemini_synthetic,0.9
"Nước hoa Chanel Coco Mademoiselle, Kem dưỡng ẩm Clinique",Mua sắm,gemini_synthetic,0.9
AEON Wellness,Mua sắm,gemini_synthetic,0.9
An Phát PC,Mua sắm,gemini_synthetic,0.9
"Uniqlo | Áo thun Airism nữ, Quần kaki nam size 32",Mua sắm,gemini_synthetic,0.9
"Thế Giới Di Động | iPhone 15 Pro Max 256GB, Tai nghe Bluetooth Sony WH-1000XM5",Mua sắm,gemini_synthetic,0.9
"Guardian | Sữa rửa mặt Cetaphil, Kem chống nắng Anessa, Son dưỡng môi Vaseline",Mua sắm,gemini_synthetic,0.9
"Canifa | Áo khoác dù nam, Quần jean nữ ống rộng",Mua sắm,gemini_synthetic,0.9
"FPT Shop | Laptop Acer Aspire 5, Chuột không dây Logitech",Mua sắm,gemini_synthetic,0.9
"Hasaki | Serum Vitamin C Timeless, Nước tẩy trang Bioderma 500ml",Mua sắm,gemini_synthetic,0.9
"Con Cưng | Bỉm Huggies size M gói lớn, Sữa tắm gội Johnson's Baby",Mua sắm,gemini_synthetic,0.9
"Fahasa | Tiểu thuyết ""Đắc Nhân Tâm"", Bút bi gel Thiên Long",Giáo dục,gemini_synthetic,0.9
"PNJ | Dây chuyền bạc nữ, Mặt dây chuyền đá thạch anh",Mua sắm,gemini_synthetic,0.9
"H&M | Đầm maxi hoa, Áo len croptop",Mua sắm,gemini_synthetic,0.9
"Điện Máy Xanh | Nồi chiên không dầu Philips, Máy ép chậm Hurom",Mua sắm,gemini_synthetic,0.9
"Zara | Áo Blazer nữ, Quần âu ống suông",Mua sắm,gemini_synthetic,0.9
"CellphoneS | Sạc dự phòng Anker 10000mAh, Ốp lưng iPhone 15 Pro",Mua sắm,gemini_synthetic,0.9
"Watsons | Xịt khoáng La Roche-Posay, Kem dưỡng ẩm Hada Labo",Mua sắm,gemini_synthetic,0.9
"Áo sơ mi caro nam, Quần kaki slim fit, Thắt lưng da",Mua sắm,gemini_synthetic,0.9
"Bột giặt Omo Matic 3kg, Nước xả vải Comfort 800ml, Nước rửa chén Sunlight",Mua sắm,gemini_synthetic,0.9
"Bộ lắp ráp Lego City, Xe điều khiển từ xa, Bộ tô màu cho bé",Mua sắm,gemini_synthetic,0.9
"Kem nền Maybelline, Mascara L'Oreal, Phấn phủ kiềm dầu",Mua sắm,gemini_synthetic,0.9
"Sách ""Cha Giàu Cha Nghèo"", Sổ tay A5 có dòng kẻ, Bút highlight",Giáo dục,gemini_synthetic,0.9
Tiki,Mua sắm,gemini_synthetic,0.9
Shopee,Mua sắm,gemini_synthetic,0.9
"Sữa tắm gừng, Dầu gội bưởi, Kem đánh răng P/S",Mua sắm,gemini_synthetic,0.9
"Bộ lego siêu nhân, Xe đồ chơi điều khiển từ xa",Mua sắm,gemini_synthetic,0.9
"Quần bò rách gối, Áo croptop, Giày cao gót",Mua sắm,gemini_synthetic,0.9
"Dây sạc iPhone C-C, Củ sạc nhanh 20W, Ốp lưng silicon",Mua sắm,gemini_synthetic,0.9
"Nước hoa mini CK One, Son kem lì Maybelline, Kẻ mắt nước",Mua sắm,gemini_synthetic,0.9
"Uniqlo | Áo thun cotton nam size L, Quần chinos ống đứng",Mua sắm,gemini_synthetic,0.9
"FPT Shop | MacBook Air M3 13-inch, AppleCare Protection Plan",Mua sắm,gemini_synthetic,0.9
"Guardian | Sữa rửa mặt Cerave, Kem chống nắng La Roche-Posay",Mua sắm,gemini_synthetic,0.9
"Zara | Váy maxi họa tiết, Túi xách da PU",Mua sắm,gemini_synthetic,0.9
"Routine | Áo polo slim fit, Quần kaki ống suông",Mua sắm,gemini_synthetic,0.9
"Điện Máy Xanh | Tivi Samsung 55 inch, Loa soundbar JBL",Mua sắm,gemini_synthetic,0.9
"Canifa | Áo len cổ lọ nữ, Quần vải ống rộng",Mua sắm,gemini_synthetic,0.9
"Owen | Áo sơ mi công sở, Quần tây nam, Thắt lưng da",Mua sắm,gemini_synthetic,0.9
"NEM | Đầm dạ hội, Khăn lụa, Bông tai ngọc trai",Mua sắm,gemini_synthetic,0.9
"CellphoneS | Tai nghe Bluetooth Sony WH-1000XM5, Miếng dán màn hình",Mua sắm,gemini_synthetic,0.9
"Miniso | Gấu bông dễ thương, Sổ tay B5, Bút bi gel",Giáo dục,gemini_synthetic,0.9
"Kohnan Japan | Nước lau sàn Gift, Giấy ăn Paseo, Bàn chải đánh răng Oral-B",Mua sắm,gemini_synthetic,0.9
"IVY moda | Chân váy bút chì, Áo vest nữ, Túi tote",Mua sắm,gemini_synthetic,0.9
"Con Cưng | Bỉm Merries size M, Sữa tắm gội Pigeon cho bé",Mua sắm,gemini_synthetic,0.9
"Fahasa | Bút màu chì Faber-Castell, Sổ kế hoạch, Bộ dụng cụ học tập",Giáo dục,gemini_synthetic,0.9
"YODY | Áo khoác dù chống nước, Mũ lưỡi trai",Mua sắm,gemini_synthetic,0.9
NHÀ SÁCH GD-TC CẨM PHẢ | Búp bê trang điểm,Mua sắm,synthetic,0.95
"KDR colgate maxfresh 200g NT, Bột giặt orno comfor 720g NT",Mua sắm,synthetic,0.95
"TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI | Samsung Galaxy Note 10 Plus, Samsung Galaxy Note 10",Mua sắm,synthetic,0.95
CÔNG TY TNHH ĐẦU TƯ VÀ CÔNG NGHỆ AN TIÊN | Máy tính xách tay Dell Vostro V5470A,Mua sắm,synthetic,0.95
"CASE STUDY | Váy xếp ly - Đen - S, Váy hoa vintage",Mua sắm,synthetic,0.95
"DG Rejoice Ngăn rụng, BVS Diana dày cánh NT, SM 650 NT, ST Thebol 650g NT, sữa chua nếp cẩm vnm NO, bánh mì nho dừa NO, Bánh mì tươi sữa và siêu mễ NT, bvs diana siêu thấm cool fr NO, NRC sunlight chanh 400ml NT, Sữa chua đường VNM 100g NT",Mua sắm,synthetic,0.95
THE BLUES | QN1-JP1L16-026,Mua sắm,synthetic,0.95
CÔNG TY TNHH AN NINH MẠNG BKAV | Phần mềm diệt virus BkayPro 2 năm,Mua sắm,synthetic,0.95
"TOMA FASHION | ÁO PHÔNG TRẮNG, QUẦN DÙI BÒ",Mua sắm,synthetic,0.95
BTM C - CẦU GIẤY | KIẾNG CHẠM,Mua sắm,synthetic,0.95
"VinCommerce | X-MEN Tắm gội 2in1wood 650g, OXY Kem rửa mặt tác động sâu 100g",Mua sắm,synthetic,0.95
"VinCommerce | X-MEN Tắm gội 2in1wood 650g, X-MEN Sáp vuốt tóc boss spiky 70g",Mua sắm,synthetic,0.95
"VIETTEL | SAMSUNG Galaxy Note 10 Plus, SAMSUNG Galaxy S7 Edge",Mua sắm,synthetic,0.95
CÔNG TY CP HOÀNG LONG | Xe máy Yamaha Janus,Mua sắm,synthetic,0.95
"NRC sunlight chanh 400ml NT, kẹo Alpenliebe gói 120g NT, bánh mì nho dừa NO, sữa chua nếp cẩm vnm NO, Sữa chua đường VNM 100g NT, SM 650 NT, Bánh mì tươi sữa và siêu mễ NT, ST Thebol 650g NT, bvs diana siêu thấm cool fr NO",Mua sắm,synthetic,0.95
Electronics 555 | WH-1000XM5,Mua sắm,synthetic,0.95
"CÔNG TY TNHH CÔNG NGHỆ FIXCAR VIỆT NAM | Camera quan sát ghi hình ảnh, Model Speed Map M1, Thẻ nhớ 64GB Micro (A2 V30)",Mua sắm,synthetic,0.95
"CASE STUDY | Váy xếp ly - Đen - S, 3 miếng mặt nạ HA - Hồng, Váy hoa vintage",Mua sắm,synthetic,0.95
"CÔNG TY TNHH CÔNG NGHỆ FIXCAR VIỆT NAM | Thẻ nhớ 64GB Micro (A2 V30), Model Speed Map M1, Camera sau Model Speed Map M1",Mua sắm,synthetic,0.95
"CÔNG TY CỔ PHẦN GM THĂNG LONG | Xe ô tô GM Chevrolet CRUZE KL1-JNB11/CD5-1, mới 100%, dung tích xy lanh 1796 Cm3, 05 Chỗ ngồi",Mua sắm,synthetic,0.95
"Sữa chua đường VNM 100g NT, DG Rejoice Ngăn rụng, BVS Diana dày cánh NT, NRC sunlight chanh 400ml NT, ST Thebol 650g NT, SM 650 NT, sữa chua nếp cẩm vnm NO, bvs diana siêu thấm cool fr NO, Bánh mì tươi sữa và siêu mễ NT",Mua sắm,synthetic,0.95
"Co.opMart NGUYEN DINH CHIEU | Kem Wall's Soco H.Nhan 75, Ha cao VISSAN 250g, DG CLEAR ml bha skhoa1630, Xuc xich trung muoi G FED, KDR CloseUp Bacha230g+BCD, SCU TH Yogurt caramen 170, Ha cao VISSAN 250g, Banh da cua HOANGGIA 120g, Lap xuong tuoi LC 500g",Mua sắm,synthetic,0.95
TIẾN ANH | Vòng cổ,Mua sắm,synthetic,0.95
"VinCommerce | X-MEN Sáp vuốt tóc boss spiky 70g, OXY Kem rửa mặt tác động sâu 100g",Mua sắm,synthetic,0.95
"CÔNG TY CỔ PHẦN GM THĂNG LONG | dung tích xy lanh 1796 Cm3, màu Đen (831), 05 Chỗ ngồi, mới 100%",Mua sắm,synthetic,0.95
"TỔNG CÔNG TY CỔ PHẦN MAY VIỆT TIẾN | SOMI 1E2367BT6/ L3V, SOMI 1E2406BT4/ L4V",Mua sắm,synthetic,0.95
"CASE STUDY | máy tẩy da chết, Váy xếp ly - Đen - S, Váy hoa vintage",Mua sắm,synthetic,0.95
TỔNG CÔNG TY CỔ PHẦN MAY VIỆT TIẾN | SOMI 1E2406BT4/ L4V,Mua sắm,synthetic,0.95
"CÔNG TY CỔ PHẦN GM THĂNG LONG | 05 Chỗ ngồi, dung tích xy lanh 1796 Cm3, Xe ô tô GM Chevrolet CRUZE KL1-JNB11/CD5-1, mới 100%",Mua sắm,synthetic,0.95
TỔNG CÔNG TY CỔ PHẦN MAY VIỆT TIẾN | SOMI 1E2062BT3/ L2V (BLACK),Mua sắm,synthetic,0.95
"UNIQLO | Sản phẩm lẻ, AO THUN, QUAN DAI, DAM RAYON, QUAN SHORT, AO THUN, AO Sd-MI",Mua sắm,synthetic,0.95
"UNIQLO | Sản phẩm lẻ, AO Sd-MI, AO THUN, QUAN SHORT, AO THUN, AO THUN, DAM PONTE, QUAN DAI",Mua sắm,synthetic,0.95
"CÔNG TY TNHH CÔNG NGHỆ FIXCAR VIỆT NAM | Camera sau Model Speed Map M1, Camera quan sát ghi hình ảnh",Mua sắm,synthetic,0.95
"CÔNG TY CỔ PHẦN GM THĂNG LONG | Xe ô tô GM Chevrolet CRUZE KL1-JNB11/CD5-1, 05 Chỗ ngồi, mới 100%",Mua sắm,synthetic,0.95
"Electronics 555 | WH-1000XM5, XR-55A80L",Mua sắm,synthetic,0.95
"CASE STUDY | Váy hoa vintage, 3 miếng mặt nạ HA - Hồng",Mua sắm,synthetic,0.95
Electronics 555 | XR-55A80L,Mua sắm,synthetic,0.95
"BVS Diana dày cánh NT, SM 650 NT, kẹo Alpenliebe gói 120g NT, sữa chua nếp cẩm vnm NO, NRC sunlight chanh 400ml NT, bvs diana siêu thấm cool fr NO, DG Rejoice Ngăn rụng, Sữa chua đường VNM 100g NT, Bánh mì tươi sữa và siêu mễ NT, bánh mì nho dừa NO",Mua sắm,synthetic,0.95
"Co.opMart NGUYEN DINH CHIEU | Xuc xich trung muoi G FED, Ha cao VISSAN 250g, KDR CloseUp Bacha230g+BCD, Lap xuong tuoi LC 500g, DG CLEAR ml bha skhoa1630, Ha cao VISSAN 250g, SCU TH Yogurt caramen 170, KX/DXDoveOXYMOISTUREdtbb",Mua sắm,synthetic,0.95
"Co.opMart NGUYEN DINH CHIEU | Kem Wall's Soco H.Nhan 75, SCU TH Yogurt caramen 170, Ha cao VISSAN 250g, KX/DXDoveOXYMOISTUREdtbb, KDR CloseUp Bacha230g+BCD, Lap xuong tuoi LC 500g, Ha cao VISSAN 250g, Banh da cua HOANGGIA 120g",Mua sắm,synthetic,0.95
"CÔNG TY TNHH CÔNG NGHỆ FIXCAR VIỆT NAM | Model Speed Map M1, Camera quan sát ghi hình ảnh, Thẻ nhớ 64GB Micro (A2 V30)",Mua sắm,synthetic,0.95
"Electronics 555 | HT-S2000, XR-55A80L",Mua sắm,synthetic,0.95
VinCommerce | X-MEN Sáp vuốt tóc boss spiky 70g,Mua sắm,synthetic,0.95
"CASE STUDY | 3 miếng mặt nạ HA - Hồng, Váy xếp ly - Đen - S",Mua sắm,synthetic,0.95
"Co.opMart NGUYEN DINH CHIEU | Lap xuong tuoi LC 500g, Ha cao VISSAN 250g, KX/DXDoveOXYMOISTUREdtbb, Xuc xich trung muoi G FED, SCU TH Yogurt caramen 170, Ha cao VISSAN 250g, DG CLEAR ml bha skhoa1630, Banh da cua HOANGGIA 120g, Kem Wall's Soco H.Nhan 75",Mua sắm,synthetic,0.95
"CÔNG TY TNHH CÔNG NGHỆ FIXCAR VIỆT NAM | Camera quan sát ghi hình ảnh, Camera sau Model Speed Map M1, Model Speed Map M1",Mua sắm,synthetic,0.95
VinCommerce | OXY Kem rửa mặt tác động sâu 100g,Mua sắm,synthetic,0.95
"Co.opMart NGUYEN DINH CHIEU | Xuc xich trung muoi G FED, Lap xuong tuoi LC 500g, SCU TH Yogurt caramen 170, KX/DXDoveOXYMOISTUREdtbb, Ha cao VISSAN 250g, DG CLEAR ml bha skhoa1630, Kem Wall's Soco H.Nhan 75, KDR CloseUp Bacha230g+BCD, Ha cao VISSAN 250g",Mua sắm,synthetic,0.95
"NRC sunlight chanh 400ml NT, bánh mì nho dừa NO, Bánh mì tươi sữa và siêu mễ NT, kẹo Alpenliebe gói 120g NT, ST Thebol 650g NT, SM 650 NT, sữa chua nếp cẩm vnm NO, DG Rejoice Ngăn rụng, BVS Diana dày cánh NT",Mua sắm,synthetic,0.95
"UNIQLO | DAM PONTE, AO Sd-MI, QUAN SHORT, AO THUN, AO THUN, Sản phẩm lẻ, AO THUN, QUAN DAI",Mua sắm,synthetic,0.95
"UNIQLO | AO Sd-MI, Sản phẩm lẻ, AO THUN, QUAN DAI, DAM RAYON, QUAN SHORT, AO THUN, DAM PONTE",Mua sắm,synthetic,0.95
"UNIQLO | AO THUN, QUAN DAI, QUAN SHORT, AO THUN, DAM PONTE, AO THUN, Sản phẩm lẻ, DAM RAYON",Mua sắm,synthetic,0.95
"BILLIARDS CLUP NEW VIP | Tiền giờ bàn 10 (50 phút), Bia Larue, Nước Bò Húc, Thuốc Ngựa, Cafe Sữa Đá",Giải trí,manual,1.0
"KARAOKE DORAEMON | Tiền giờ VIP 2 (1 giờ 1 phút), Sài gòn lager lon, Sài gòn đỏ, C2, Sting, Bò Húc",Giải trí,manual,1.0
"CGV Vincom Thảo Điền | Vé xem phim Conan 2D - 2 vé, Combo Bắp nước lớn",Giải trí,gemini_synthetic,0.9
"Karaoke Luxury | Thuê phòng VIP 3 giờ, Bia Sài Gòn 10 lon, Trái cây đĩa",Giải trí,gemini_synthetic,0.9
"Billiards New Vip Trần Hưng Đạo | Giờ chơi bi-a 1h30m, Pepsi 3 lon lạnh",Giải trí,gemini_synthetic,0.9
"Bowling Saigon Pearl | Vé chơi 2 game, Thuê giày 1 cặp",Giải trí,gemini_synthetic,0.9
"Thẻ game Timezone 300k, Vé vòng quay ánh sáng 2 người, Vé nhà ma",Giải trí,gemini_synthetic,0.9
"Kingfun | Nạp thẻ Garena 100K, Thẻ Vcoin 50K",Giải trí,gemini_synthetic,0.9
Game Center Lotte Mart Q7,Giải trí,gemini_synthetic,0.9
"Lotte Cinema Gò Vấp | Vé xem phim Bỗng Dưng Trúng Số - 2 vé, Nước ép cam 2 ly",Giải trí,gemini_synthetic,0.9
"Vé vào cổng Suối Tiên 2 người lớn, Vé trò chơi cảm giác mạnh",Giải trí,gemini_synthetic,0.9
"Karaoke ICOOL Phan Văn Trị | Phòng hát 2 giờ, Bánh snack Oishi, Bia Tiger ướp lạnh",Giải trí,gemini_synthetic,0.9
"CGV Crescent Mall | Vé xem phim Lật Mặt 7 - 2 vé, Combo bắp nước lớn",Giải trí,gemini_synthetic,0.9
"Lotte Cinema Q.7 | Vé phim Mắt Biếc 3D - 3 vé, Coca cola size M 2 ly",Giải trí,gemini_synthetic,0.9
"BHD Star Vincom | Vé xem phim Quỷ Cẩu, Bắp rang bơ combo đôi",Giải trí,gemini_synthetic,0.9
"Galaxy Cinema Nguyễn Du | Vé xem phim Con Nhót Mót Chồng 2D, Pepsi lon",Giải trí,gemini_synthetic,0.9
"Karaoke Nnice Hoàng Việt | Phòng VIP 2h, Bia Tiger 10 chai, Đĩa trái cây tổng hợp",Giải trí,gemini_synthetic,0.9
"Karaoke Ibox Gò Vấp | Tiền phòng karaoke 3.5 tiếng, Snack Poca, Khăn lạnh 5 cái",Giải trí,gemini_synthetic,0.9
"King Karaoke | Phòng đôi 2 tiếng, Bia Sài Gòn 6 chai, Mực khô nướng",Giải trí,gemini_synthetic,0.9
"Billiards 99 | Giờ chơi bi-a 3 tiếng, Nước ép cam 2 ly, Bánh snack",Giải trí,gemini_synthetic,0.9
"Bi-a Club 68 | Thuê bàn bi-a 2h15, Coca Zero 3 lon",Giải trí,gemini_synthetic,0.9
"Bowling Dream Games | Vé bowling 4 ván, Thuê giày bowling 2 đôi",Giải trí,gemini_synthetic,0.9
"Timezone AEON Mall | Thẻ game nạp 300k, Vé chơi gắp thú 3 lượt",Giải trí,gemini_synthetic,0.9
"TiniWorld Vincom | Vé vào cổng trẻ em 1 người lớn 1 bé, Vé tô tượng",Giải trí,gemini_synthetic,0.9
"Kidzooona Aeon Mall Tân Phú | Vé chơi cả ngày 2 bé, Vé tàu lượn nhỏ",Giải trí,gemini_synthetic,0.9
"CyberCore Gaming Center | Giờ chơi máy tính 5h, Nước tăng lực Monster",Giải trí,gemini_synthetic,0.9
"Quán Game F8 Thủ Đức | Thuê máy PS5 3 tiếng, Combo mì gói + trứng",Giải trí,gemini_synthetic,0.9
"Mega Grand World HN | Vé đu quay ngựa gỗ, Vé đi thuyền Gondola",Giải trí,gemini_synthetic,0.9
"Cung Văn hóa Lao động | Vé xem ca nhạc Tùng Dương, Nước suối",Giải trí,gemini_synthetic,0.9
"Jump Arena Him Lam | Vé nhảy bạt lò xo 2 người, Thuê vớ chống trượt",Giải trí,gemini_synthetic,0.9
"Game Center Zone 9 | Giờ chơi game thùng 1.5h, Kẹo mút",Giải trí,gemini_synthetic,0.9
"Karaoke Golden | Phòng karaoke 4h, Bia 333 12 chai, Trái cây dĩa",Giải trí,gemini_synthetic,0.9
"Bi-a Max | Thuê bàn bi-a 2h, Cà phê sữa đá 2 ly",Giải trí,gemini_synthetic,0.9
"Lotte Cinema | Vé xem phim Godzilla vs Kong, Combo bắp nước couple",Giải trí,gemini_synthetic,0.9
"CGV Gò Vấp | Vé phim Đất Rừng Phương Nam 2 vé, Coca Light",Giải trí,gemini_synthetic,0.9
"Karaoke Empire | Phòng lớn 3h, Heineken bạc 8 chai, Đậu phộng rang",Giải trí,gemini_synthetic,0.9
"Billiards 247 | Giờ chơi bi-a 2h, Nước ngọt Fanta 3 chai",Giải trí,gemini_synthetic,0.9
"Timezone | Nạp thẻ 500k, Vé chơi đua xe F1",Giải trí,gemini_synthetic,0.9
"Khu vui chơi Helio | Vé vào cổng khu vui chơi, Vé xe điện đụng",Giải trí,gemini_synthetic,0.9
"Game Arena | Giờ chơi game net 4h, Bánh mì kẹp",Giải trí,gemini_synthetic,0.9
"Vé xem phim Mai - 2 vé, Bắp rang bơ size L, Pepsi",Giải trí,gemini_synthetic,0.9
"Tiền phòng karaoke 3 tiếng, Bia Larue, Khoai tây chiên",Giải trí,gemini_synthetic,0.9
"Giờ chơi bi-a 2h bàn số 3, Nước suối Lavie",Giải trí,gemini_synthetic,0.9
"Vé bowling 3 ván, Thuê giày",Giải trí,gemini_synthetic,0.9
"Nạp Kim Cương Free Fire 100k, Vé quay vòng quay may mắn",Giải trí,gemini_synthetic,0.9
"Vé vào cổng công viên nước, Vé trượt ống xoắn",Giải trí,gemini_synthetic,0.9
"Vé concert MONO, Nước ép trái cây",Giải trí,gemini_synthetic,0.9
"Thuê máy PS4 2 giờ, Mì ly Hảo Hảo",Giải trí,gemini_synthetic,0.9
CGV Vincom,Giải trí,gemini_synthetic,0.9
Karaoke Nice,Giải trí,gemini_synthetic,0.9
Timezone,Giải trí,gemini_synthetic,0.9
Công viên Suối Tiên,Giải trí,gemini_synthetic,0.9
"CGV Crescent Mall | Vé xem phim ""Lật Mặt 7"" 2 vé, Combo bắp nước lớn",Giải trí,gemini_synthetic,0.9
"Lotte Cinema Gò Vấp | Vé phim ""Godzilla x Kong"" suất tối, Pepsi 2 ly",Giải trí,gemini_synthetic,0.9
